id,latitude,longitude,tipo_POI
29538,-22.899326538862272,-47.12728587202739,correio
29539,-22.963792695608905,-47.190569290907256,correio
29540,-22.96743058490688,-47.15550285752532,correio
29541,-22.912283960553534,-46.90769337531382,correio
29542,-22.77333783431829,-47.070868285329354,correio
29543,-22.837433246621636,-47.141496362294546,correio
29544,-22.957772809474022,-47.20467322320358,correio
29545,-22.965460025351206,-47.05975832781,correio
29546,-22.950547714235764,-47.0303802709355,correio
29547,-22.797259221228245,-46.909171193406685,correio
29548,-22.900148039758534,-47.03009071266879,correio
29549,-22.785843441535402,-47.03225009848257,correio
29550,-22.87256524343713,-47.0452661249468,correio
29551,-23.00360153256539,-47.10804993456089,correio
29552,-22.902657565640975,-47.07140340232335,correio
29553,-22.89231745622465,-47.07039346624314,correio
29554,-22.799629361650364,-47.03362831753498,correio
29555,-22.959724193379877,-47.03691521382235,correio
29556,-22.84368795206976,-46.96593230540376,correio
29557,-22.861203201279167,-47.1478962328007,correio
29558,-22.856828707403054,-46.987741222716636,correio
29559,-22.87237029927161,-46.89934051935727,correio
29560,-22.98385547787542,-47.08902783504276,correio
29561,-22.83729619902103,-46.912080256677314,correio
29562,-22.88444471371387,-47.042445248079304,correio
29563,-22.937143011826787,-47.18027719493452,correio
29564,-22.824907168592805,-47.13106048687482,correio
29565,-22.922547685702007,-47.12171916849473,correio
29566,-22.843530276728206,-47.06850731769205,correio
29567,-22.824094140155353,-46.884811092940296,correio
29568,-22.890493695307537,-46.87173648045312,correio
29569,-23.00111038716946,-47.194455501856886,correio
29570,-22.827284742793264,-46.906625233370576,correio
29571,-23.009798017344547,-47.14831723537829,correio
29572,-22.902589902838585,-46.97208739739326,correio
29573,-22.92152058463544,-46.90903404950734,correio
29574,-22.8733774011488,-46.91880842660208,correio
29575,-22.86047459229708,-47.04222730380022,correio
29576,-22.82234789370127,-46.99181317061243,correio
29577,-22.775147500325303,-46.97303149822355,correio
29578,-22.87819289815425,-46.898345958027974,correio
29579,-22.989941492366324,-47.104597644345574,correio
29580,-22.842001182318274,-46.97495338484697,correio
29581,-22.80451831072046,-47.07896576831469,correio
29582,-23.028380002089243,-47.17273242259001,correio
29583,-22.914523980325647,-46.89677736678304,correio
29584,-22.898690227390567,-47.052510578615944,correio
29585,-22.97676267188922,-47.06398693770812,correio
29586,-22.845190174054416,-46.985097926519025,correio
29587,-23.007104383999803,-47.229666900381645,correio
29588,-23.04115057265443,-47.140749964016,correio
29589,-22.820882791660804,-47.13597414591146,correio
29590,-22.87424050468037,-47.02746006581339,correio
29591,-22.84676886615062,-47.0927135514152,correio
29592,-22.825169571560597,-47.102575393627546,correio
29593,-22.85289678585517,-47.01954330941687,correio
29594,-22.998232358024072,-47.18719913532201,correio
29595,-22.92514253822208,-46.92619130565733,correio
29596,-22.88103621801635,-47.146410854260296,correio
29597,-22.994051039924194,-47.18058513558839,correio
29598,-22.752401104822,-47.1035721965212,correio
29599,-22.87196812268308,-47.03095826043711,correio
29600,-22.95906297160643,-47.112225471260594,correio
29601,-23.016408574151388,-47.101256496120875,correio
29602,-22.8507564104895,-46.99140844085029,correio
29603,-22.793323781982824,-46.93243444411214,correio
29604,-22.92896371767484,-47.093025787207836,correio
29605,-23.0123214844774,-47.16959744256187,correio
29606,-22.935458234782327,-47.18154663634182,correio
29607,-22.83612619165809,-47.10602308754636,correio
29608,-22.83683948319547,-46.901700306618565,correio
29609,-22.836836316877143,-46.86820243480883,correio
29610,-22.822609175849806,-46.946851430082496,correio
29611,-22.756151827194003,-47.09845049340156,correio
29612,-22.91197976733944,-47.058847245570625,correio
29613,-23.022598757637443,-47.12225889103956,correio
29614,-22.90776670437795,-46.93450376316984,correio
29615,-22.80527628360065,-47.02855688942991,correio
29616,-23.058832250328837,-47.12565263390219,correio
29617,-22.89457709425079,-47.08547718690251,correio
29618,-23.035650605188387,-47.154686739455194,correio
29619,-22.868713012776034,-46.89253773128098,correio
29620,-22.901656847953078,-46.85100174907814,correio
29621,-22.852083784923266,-46.889548726835905,correio
29622,-22.778943170601067,-47.01968154067852,correio
29623,-22.82341059673334,-47.00700333807563,correio
29624,-22.961368004001958,-47.169742297513814,correio
29625,-23.032511496663457,-47.092634036481535,correio
29626,-22.936112604784636,-47.05261773194442,correio
29627,-22.806730416938574,-47.09624747244762,correio
29628,-23.006258336345525,-47.1195615862095,correio
29629,-22.843732307417657,-46.93322061788999,correio
29630,-22.84742032647035,-47.0900220807773,correio
29631,-22.844240839086673,-46.88810973666782,correio
29632,-22.956497030325277,-47.13081622096426,correio
29633,-22.971601399890115,-47.17309954586985,correio
29634,-22.920729166336997,-47.028696545162504,correio
29635,-22.91436150260832,-47.16988957966849,correio
29636,-23.020672715999076,-47.20423442166735,correio
29637,-22.775268584555043,-47.00449588078705,correio
29638,-22.98140317624735,-47.11948225752878,correio
29639,-22.92445086228086,-47.18224817655367,correio
29640,-22.825517491057305,-47.06656300981253,correio
29641,-22.757894229638914,-46.966613139841705,correio
29642,-22.777789095857862,-47.059207304823154,correio
29643,-22.82219335315934,-47.15178895868558,correio
29644,-22.763525466013462,-46.96458646537933,correio
29645,-22.776466841300817,-47.077670525513774,correio
29646,-22.826325018508307,-46.947880079691586,correio
29647,-22.83258693124661,-46.99968900643963,correio
29648,-22.982178195266496,-47.20036130769108,correio
29649,-22.986286537284176,-47.06047302782381,correio
29650,-22.923928473498314,-47.01818921367414,correio
29651,-22.77256225225665,-46.99821448070571,correio
29652,-22.783272941268574,-47.074112107427005,correio
29653,-22.976841638795726,-47.16231705401954,correio
29654,-23.035848566334995,-47.078981460575804,correio
29655,-22.74651120089162,-46.94158343268419,correio
29656,-23.053348354206115,-47.1258339597953,correio
29657,-22.960987305510628,-47.05362939406571,correio
29658,-22.768856952287248,-47.08747980622451,correio
29659,-22.827623567506205,-47.09282625387215,correio
29660,-22.818374479564728,-47.06410109212855,correio
29661,-22.918587368988803,-47.21926647630704,correio
29662,-22.92180696597599,-47.05606730099937,correio
29663,-22.952130239394574,-47.21504368060339,correio
29664,-22.876233194534468,-47.1284480016538,correio
29665,-22.816751130638686,-47.078584073351145,correio
29666,-22.843223444826336,-46.864203517583256,correio
29667,-22.868494967194767,-47.09989410303149,correio
29668,-22.875849310975344,-47.10385998355445,correio
29669,-22.857495727112276,-47.14938594066861,correio
29670,-22.805010807625397,-47.057227626492384,correio
29671,-23.01176450350625,-47.08472763696128,correio
29672,-22.903513546632258,-47.01104297375639,correio
29673,-22.868712534036252,-46.95935386409452,correio
29674,-22.9631504868159,-47.17359932531965,correio
29675,-22.925453801120575,-47.123796756550895,correio
29676,-22.832479086590627,-47.078165006962465,correio
29677,-22.884255226067708,-47.03162951466737,correio
29678,-22.98725931487125,-47.08819588298728,correio
29679,-22.869485402744193,-47.135519204802854,correio
29680,-22.933613995487388,-47.044188037138404,correio
29681,-23.014778607539892,-47.09173948321792,correio
29682,-22.822610144408216,-47.10554797220694,correio
29683,-22.99361929382122,-47.08792129063408,correio
29684,-23.03141708754135,-47.17252314692621,correio
29685,-22.917977235123832,-46.93824833190413,correio
29686,-22.886121744624567,-46.93042127305839,correio
29687,-23.030496443322818,-47.177164177515166,correio
29688,-22.788761200772424,-46.936047509261336,correio
29689,-22.991224508534994,-47.06914843162138,correio
29690,-22.852503013220677,-47.012680509317484,correio
29691,-23.04816819496668,-47.12750224591261,correio
29692,-22.87917191035109,-46.91160959546013,correio
29693,-22.866709776400448,-46.85869559976716,correio
29694,-22.78027934780655,-47.06360025693355,correio
29695,-22.86367695163207,-46.85167163917058,correio
29696,-22.902564583566814,-47.09547922407394,correio
29697,-22.762991163311476,-46.95089133481655,correio
29698,-22.876045549515794,-46.889750813595164,correio
29699,-22.82180169846217,-47.10210251021738,correio
29700,-22.983395048905408,-47.08743898507452,correio
29701,-22.844279883980885,-47.0892247828516,correio
29702,-22.75003308522352,-47.041340864408696,correio
29703,-22.876186395906753,-46.976539434893766,correio
29704,-22.951587688963652,-47.159589513668216,correio
29705,-23.020923228751226,-47.1729982248527,correio
29706,-22.9770969594257,-47.16639425251439,correio
29707,-22.834638223142502,-46.895160175600815,correio
29708,-22.879864582095117,-47.012568779978054,correio
29709,-22.819289621571684,-46.92150358440469,correio
29710,-22.801108537882033,-46.93921378564757,correio
29711,-22.806663845811567,-47.08563378148286,correio
29712,-22.92553836093913,-47.007923259940924,correio
29713,-22.893309075841742,-47.004001731234446,correio
29714,-22.80386505081694,-47.03693951451799,correio
29715,-22.800866111560925,-47.02186408501805,correio
29716,-22.91573350193575,-47.11505455797961,correio
29717,-23.030009564804125,-47.153822345585645,correio
29718,-22.884887615331298,-46.83771074208502,correio
29719,-22.844365451765615,-47.04054510242652,correio
29720,-22.80082773424434,-46.900243038177024,correio
29721,-22.909879684022105,-47.033377298565256,correio
29722,-22.784064123674963,-46.959324204685565,correio
29723,-23.025398180020517,-47.0755346125833,correio
29724,-22.850642827439387,-47.00843407710507,correio
29725,-22.936096114721888,-47.15482645473531,correio
29726,-22.87621695796277,-47.085236545881685,correio
29727,-22.806573232455793,-46.92764022350773,correio
29728,-22.909392597068404,-46.955490361766,correio
29729,-22.87024505305868,-46.991460199952954,correio
29730,-22.842942508470674,-46.87763144165944,correio
29731,-22.84554222263125,-47.00180547731006,correio
29732,-22.885896501292883,-47.1146785684176,correio
29733,-22.889194833524545,-47.10514524261857,correio
29734,-23.045334746690227,-47.13353935174302,correio
29735,-22.904497573456194,-47.002891964265785,correio
29736,-22.765024095421715,-47.0046522554821,correio
29737,-22.802495858135856,-46.988262833739455,correio
29738,-22.87350532184854,-46.95422157796548,correio
29739,-22.82049809399554,-47.010459053654486,correio
29740,-22.792067245819062,-46.95086077806409,correio
29741,-22.85793287498473,-47.05501496649568,correio
29742,-22.902777632464485,-46.911308272077555,correio
29743,-22.821444896320394,-47.068013357279234,correio
29744,-22.82078478893055,-46.946336597462796,correio
29745,-22.845157722517573,-46.959473620679404,correio
29746,-22.87419644699387,-46.967982038391625,correio
29747,-22.92094557974431,-47.162649262147916,correio
29748,-22.887672662099785,-46.84831038598504,correio
29749,-22.87585720031228,-47.153305816845865,correio
29750,-22.91978145034431,-47.06483558522091,correio
29751,-22.84481853316719,-47.08248716791888,correio
29752,-22.930389041993177,-47.1794226819761,correio
29753,-22.87348389291256,-46.88336917557719,correio
29754,-23.01800449727986,-47.13414411892097,correio
29755,-22.883648022785824,-47.03899386897029,correio
29756,-22.820772199637535,-47.15550919253062,correio
29757,-23.03412683412567,-47.16348509414175,correio
29758,-22.799562890787584,-47.01490334980385,correio
29759,-22.817744353962834,-47.102243832396496,correio
29760,-22.989923631615714,-47.186935202397066,correio
29761,-22.810839521202052,-46.948074966045105,correio
29762,-22.884202269174526,-47.01380116494558,correio
29763,-22.909963330825086,-47.09875046016249,correio
29764,-22.939959056371052,-47.05980839478703,correio
29765,-22.8737889068082,-47.026429675081786,correio
29766,-22.900634747104366,-46.94151975879806,correio
29767,-22.91603348917857,-47.022595960578464,correio
29768,-22.77650557779606,-47.08953278747036,correio
29769,-22.950751163549743,-47.20560166760533,correio
29770,-22.759018522141712,-47.00974548467592,correio
29771,-23.01288677456039,-47.178861263114484,correio
29772,-22.84876969806211,-47.1359549176534,correio
29773,-22.79885329211901,-47.073840291650924,correio
29774,-22.83391906498373,-47.101594699070986,correio
29775,-22.891013490014554,-46.94580033687647,correio
29776,-22.865646790850533,-46.91399050966875,correio
29777,-22.955513137730904,-47.180244984634804,correio
29778,-23.014678299465515,-47.20477840659745,correio
29779,-22.75194043621853,-46.935984049281736,correio
29780,-22.7631092920129,-46.938934580482936,correio
29781,-22.908362903489667,-47.07871415048714,correio
29782,-22.88366431332681,-47.132544809661724,correio
29783,-22.957300294702964,-47.1566756060904,correio
29784,-22.911061030647286,-46.93859207511214,correio
29785,-22.891354577905503,-46.87948741619929,correio
29786,-22.89806923873236,-47.15963366120783,correio
29787,-22.891178631556038,-47.08638810976354,correio
29788,-22.803371942929342,-47.097138243925286,correio
29789,-22.936724510703108,-47.03981763611789,correio
29790,-22.94484085876083,-47.027876527182954,correio
29791,-22.81197312338861,-47.089120393218344,correio
29792,-22.788579397948112,-46.91321928730801,correio
29793,-22.83349981815334,-46.95863326399768,correio
29794,-22.75108699481786,-47.0614945960699,correio
29795,-22.781114630497257,-47.08314363987231,correio
29796,-22.840768572716648,-46.97463993866517,correio
29797,-22.86224568194168,-46.986341516298495,correio
29798,-22.93355480716042,-47.198053227740985,correio
29799,-22.81062331865894,-47.03464918840537,correio
29800,-22.78052934080656,-46.916907476908634,correio
29801,-22.855531372339122,-46.86615994926681,correio
29802,-22.930153686167053,-47.05865439717108,correio
29803,-22.835226886479624,-46.99580762555127,correio
29804,-22.84226764060219,-46.90561008744433,correio
29805,-23.049078822623223,-47.117063811366364,correio
29806,-22.809275622916946,-47.072660916055256,correio
29807,-22.829992580469927,-47.114876713985595,correio
29808,-22.870268271237123,-46.98737342620156,correio
29809,-22.97432556966764,-47.05536083119338,correio
29810,-22.87021334173012,-47.10526917302295,correio
29811,-22.96501624259179,-47.0610067765752,correio
29812,-22.774341658880747,-47.056198560522205,correio
29813,-22.88773923064202,-46.83270225058041,correio
29814,-22.77996411850126,-46.906701987580774,correio
29815,-22.88752276073597,-46.81794382152555,correio
29816,-22.75621043717957,-47.063652796696545,correio
29817,-22.982787966896225,-47.08305732814405,correio
29818,-22.849806884131183,-46.94584599318831,correio
29819,-23.045524167917733,-47.06802182974051,correio
29820,-22.954059754973404,-47.14651261298244,correio
29821,-22.82420031710636,-47.055525134470074,correio
29822,-22.955788076101307,-47.053184087807345,correio
29823,-22.95659120222976,-47.064548094759274,correio
29824,-22.921525893894263,-47.04567920483937,correio
29825,-22.99639203313907,-47.181924690175485,correio
29826,-22.90204992839659,-46.9934347842751,correio
29827,-22.810580656811,-46.96005465054734,correio
29828,-22.777361083250344,-47.02230762292664,correio
29829,-22.776625645985092,-46.907526730457306,correio
29830,-22.891120519667396,-46.9773976602941,correio
29831,-23.050913502661913,-47.0890550171702,correio
29832,-22.904209009520034,-46.87665792087005,correio
29833,-22.96686956162558,-47.17017698927176,correio
29834,-22.97915473450929,-47.172039464897246,correio
29835,-22.947970489382737,-47.14187423487994,correio
29836,-22.89370338513123,-47.077263909990435,correio
29837,-22.950938945653096,-47.21428375070899,correio
29838,-22.81970438796919,-47.09051992977937,correio
29839,-22.87076300844676,-47.09503743997044,correio
29840,-22.928561439269483,-47.12266572422936,correio
29841,-22.834225324751735,-47.01618684325726,correio
29842,-22.921018665759682,-47.020919642463355,correio
29843,-22.890278434610423,-46.9814283932307,correio
29844,-22.890963886971395,-46.86050988252202,correio
29845,-23.029728810421034,-47.09708149901452,correio
29846,-22.92603184203445,-47.036017366055184,correio
29847,-22.784509057593084,-46.910531892445654,correio
29848,-22.976557466035004,-47.08955760231187,correio
29849,-23.0117989608561,-47.114332129435944,correio
29850,-22.819189560351067,-47.00928741492439,correio
29851,-22.881232911764084,-47.06108333596137,correio
29852,-22.998055134477223,-47.19412710563697,correio
29853,-23.0093335533326,-47.166986758366434,correio
29854,-22.833911510872063,-47.036613164059226,correio
29855,-22.906103682586778,-47.047046419457686,correio
29856,-22.92452613800802,-47.02441787515841,correio
29857,-23.00793748092595,-47.12444560396988,correio
29858,-23.03454014450973,-47.065444101268604,correio
29859,-22.917955330641817,-47.17067368129437,correio
29860,-22.78584494840896,-46.91576746195773,correio
29861,-22.786649396570724,-47.01108093522097,correio
29862,-22.75607685016269,-47.01218308696484,correio
29863,-22.889520343313123,-46.949390884671175,correio
29864,-22.894247609003735,-46.88028457293386,correio
29865,-22.785984439673683,-46.94171385594233,correio
29866,-22.891027139640922,-47.03202070547802,correio
29867,-22.831832795323976,-46.960246529110435,correio
29868,-22.911907140773017,-47.11534031360949,correio
29869,-23.00216183281994,-47.207008742972775,correio
29870,-22.852892369732675,-47.0582122682438,correio
29871,-22.8936566826612,-47.015891961535914,correio
29872,-22.855936843998517,-46.903076932795955,correio
29873,-23.002530178221672,-47.111417223854545,correio
29874,-22.828242400169888,-47.086815980461715,correio
29875,-22.994996197856455,-47.17840967968321,correio
29876,-22.981363169932017,-47.17508321058353,correio
29877,-22.954566682360703,-47.03511702597589,correio
29878,-22.836145792668958,-46.87278933728774,correio
29879,-22.820662934783694,-46.965410619413994,correio
29880,-22.77641487153076,-47.08752856218131,correio
29881,-22.856947293938276,-47.01149713288184,correio
29882,-22.780962022188085,-47.0403525496673,correio
29883,-23.006006655749974,-47.08747467446279,correio
29884,-23.0260320666806,-47.08342132445544,correio
29885,-22.874230381274796,-46.97135350411126,correio
29886,-22.944321483606327,-47.155958334120626,correio
29887,-22.913406608079697,-47.20994948914099,correio
29888,-22.93145054020028,-47.05885751077018,correio
29889,-22.88627204769543,-47.111128889601176,correio
29890,-22.981168595328434,-47.184084883130566,correio
29891,-22.945548688740544,-47.028083340036126,correio
29892,-22.85033741384735,-46.861158468487055,correio
29893,-22.980079183895104,-47.19654799628131,correio
29894,-22.96294145838674,-47.09376162059169,correio
29895,-23.041809978274596,-47.144507666100225,correio
29896,-23.040308488661772,-47.11975755984216,correio
29897,-22.983223797498177,-47.08333384746387,correio
29898,-22.92898000709965,-47.095376794126565,correio
29899,-22.890703493169617,-46.85272267592059,correio
29900,-22.996305193016134,-47.16322487760824,correio
29901,-22.793607540555804,-47.0823720744219,correio
29902,-22.804057361300405,-46.976605696872774,correio
29903,-22.921441812566275,-46.897240438786746,correio
29904,-22.95837853356692,-47.1256201108341,correio
29905,-22.98557298081668,-47.14723452750165,correio
29906,-22.891050505653286,-46.99837169955262,correio
29907,-22.919230793086548,-47.092780456057035,correio
29908,-22.817646307525333,-47.093250506134986,correio
29909,-22.916692622202138,-47.089428071742546,correio
29910,-22.930340164920345,-47.190913919526544,correio
29911,-22.861805254860844,-46.94933798060365,correio
29912,-22.89130440296713,-47.13953481010503,correio
29913,-22.8839857102786,-47.12694750590947,correio
29914,-23.01137265883988,-47.205187004746726,correio
29915,-22.807657872944457,-47.0027889276846,correio
29916,-22.892922328388654,-47.09626528557693,correio
29917,-22.903137339216745,-47.01337806553788,correio
29918,-22.89430248480929,-47.05729516394577,correio
29919,-22.859852021070925,-46.87014170430962,correio
29920,-23.034905736068648,-47.15895152668876,correio
29921,-23.043646106390234,-47.132478990241694,correio
29922,-22.816438929104283,-47.05501519751407,correio
29923,-23.054488218688594,-47.141343835010275,correio
29924,-22.882710022598285,-47.101992638230286,correio
29925,-22.78789005810623,-47.05621752579416,correio
29926,-22.878356984420993,-46.9903882224342,correio
29927,-22.906851430100065,-47.125748334094716,correio
29928,-22.97442890578885,-47.068760699467646,correio
29929,-22.76434965224287,-47.011874405614755,correio
29930,-23.029788492062107,-47.150706459412625,correio
29931,-23.02187111832932,-47.158549644511474,correio
29932,-22.80026831844448,-46.96862101841186,correio
29933,-22.903566047258202,-47.11947041801184,correio
29934,-22.796393827050064,-46.946534158646124,correio
29935,-23.034662599139125,-47.10456943494103,correio
29936,-22.840475996076464,-47.136318270236615,correio
29937,-22.857032523880513,-47.1163095471727,correio
29938,-22.99235893374008,-47.09381340632361,correio
29939,-22.86504176660517,-47.05956838489566,correio
29940,-22.824635194603776,-47.057613827323735,correio
29941,-23.042369354582945,-47.05738272699322,correio
29942,-22.802942082072903,-46.990310775653555,correio
29943,-22.945205899168855,-47.036496738828745,correio
29944,-22.82050881046429,-46.96398883760624,correio
29945,-22.732336642028905,-47.07007134025186,correio
29946,-22.822283639389948,-47.04963543795134,correio
29947,-22.75131656154618,-47.04069605921826,correio
29948,-22.80993234017495,-46.94327832235426,correio
29949,-22.8861132248031,-47.10910268344327,correio
29950,-22.871643125359817,-46.87430370264806,correio
29951,-22.936257651850262,-47.01064769085868,correio
29952,-22.920866565558494,-47.00334613519355,correio
29953,-22.837007933028023,-47.0896044534203,correio
29954,-22.856140761431714,-46.87849801510733,correio
29955,-22.915512571587445,-47.028889088976975,correio
29956,-22.936610544964907,-47.181764768427115,correio
29957,-22.88404961109128,-47.07516176982296,correio
29958,-22.78804806569758,-47.0372788568065,correio
29959,-22.98394457201583,-47.0730726099565,correio
29960,-22.892400174293794,-46.87202033647405,correio
29961,-23.00324530386949,-47.210310406284094,correio
29962,-22.89624124627229,-46.86234760989191,correio
29963,-22.82783695137022,-46.99888400347442,correio
29964,-23.02013405237871,-47.10428851225246,correio
29965,-22.900724332097326,-46.9704705170586,correio
29966,-22.905225633795585,-47.07892048779113,correio
29967,-22.925403366084335,-47.138227850828144,correio
29968,-23.04923033406809,-47.1238895617318,correio
29969,-22.89095140897515,-46.87824476283086,correio
29970,-22.75933851859849,-46.97968042064881,correio
29971,-22.7790008475445,-46.99919905268376,correio
29972,-23.00603024789019,-47.20799282614651,correio
29973,-22.75853860993033,-47.00122365294885,correio
29974,-22.97395178309712,-47.140401262773956,correio
29975,-22.98022349232111,-47.11298306988341,correio
29976,-22.840775343463807,-46.97811743527113,correio
29977,-22.863789079113243,-47.11574926108616,correio
29978,-22.852621001789373,-47.016178989963436,correio
29979,-23.003358464982835,-47.21270534231475,correio
29980,-22.856270976596683,-47.10125944978413,correio
29981,-22.816456670097992,-47.151722694798806,correio
29982,-22.75901455658255,-47.03650918522768,correio
29983,-22.89121362854968,-47.14927564208833,correio
29984,-22.81202836136003,-46.907781525118146,correio
29985,-22.88222285487177,-47.02200638097329,correio
29986,-22.8523629326908,-46.9416971355044,correio
29987,-23.058016006052537,-47.106585240549286,correio
29988,-22.88366967004875,-46.82646188209162,correio
29989,-22.877956290295437,-46.88955568711851,correio
29990,-22.915508780204146,-47.23311821481315,correio
29991,-22.953260355879593,-47.059347163852465,correio
29992,-22.89320210236482,-47.134686824169926,correio
29993,-22.91567623620172,-47.07818213187408,correio
29994,-22.951165703562992,-47.11115124925969,correio
29995,-22.839422926029318,-46.926427511070855,correio
29996,-22.756555791877318,-47.00783102110006,correio
29997,-22.88093621865532,-46.82554744132332,correio
29998,-22.86031306980769,-47.09335351466745,correio
29999,-22.829381770774244,-47.07155022859777,correio
30000,-23.02789440209174,-47.13106114978785,correio
30001,-22.9515097522752,-47.14981292008424,correio
30002,-22.772920656721013,-47.05871433885791,correio
30003,-22.99968025210583,-47.17336454061322,correio
30004,-22.96016494493692,-47.20014592230281,correio
30005,-22.929706372351813,-47.030297002815935,correio
30006,-22.86239204208512,-47.07406388914801,correio
30007,-22.857976151477693,-47.112972955107615,correio
30008,-22.89802291170643,-46.8539046139279,correio
30009,-22.856435026209365,-46.93954492424212,correio
30010,-22.754030312279056,-46.93804391081189,correio
30011,-22.84633928317352,-46.878518652042835,correio
30012,-22.83120457224373,-46.98692658104013,correio
30013,-22.92151022988367,-46.893144914417164,correio
30014,-22.9090603038262,-47.22884341708629,correio
30015,-22.952842495701404,-47.172881193799526,correio
30016,-22.743133709459656,-47.02836559554281,correio
30017,-22.923752231360357,-47.18337330753405,correio
30018,-22.971389051376335,-47.1201440109655,correio
30019,-22.99946007907302,-47.1549455887564,correio
30020,-22.843828607961566,-47.114146362259866,correio
30021,-22.814029321602394,-47.04628049104505,correio
30022,-22.890697644712542,-47.018184784070826,correio
30023,-22.83402669211959,-47.0909236759013,correio
30024,-22.949574711180848,-47.06497373751352,correio
30025,-22.83994491395989,-47.03362315846669,correio
30026,-23.054194446639055,-47.12035087643352,correio
30027,-22.826601554480327,-47.069612985676436,correio
30028,-22.93577782684144,-47.155000918809584,correio
30029,-23.007014878556372,-47.13412286518569,correio
30030,-22.825507410429278,-47.025070994999524,correio
30031,-22.929919459758526,-47.02650926672237,correio
30032,-22.874257324121395,-46.9815185561128,correio
30033,-22.84485720169502,-46.96831374377774,correio
30034,-22.895767960848428,-47.16041027966822,correio
30035,-22.86637186675252,-47.03996420029051,correio
30036,-22.839834989866915,-46.88218884812268,correio
30037,-22.862133995323262,-46.92571857400409,correio
30038,-22.95711796543768,-47.10568296671544,correio
30039,-23.037785533234175,-47.13054826094669,correio
30040,-22.89817970490684,-46.960243794535984,correio
30041,-22.87942581691299,-46.93630784158709,correio
30042,-22.910575751005435,-47.02542227300344,correio
30043,-22.905978157576595,-46.98719677851364,correio
30044,-22.947441684146064,-47.176551770555804,correio
30045,-22.99650676147578,-47.18430676210062,correio
30046,-22.819241658534292,-47.012221879779965,correio
30047,-22.856421512012083,-47.15298351704131,correio
30048,-22.89991815057288,-46.93050240654633,correio
30049,-23.049519358066977,-47.104368334780986,correio
30050,-22.78774906340292,-46.928545659534436,correio
30051,-22.890800951896054,-47.05196886857468,correio
30052,-22.93507788913541,-47.15489727765839,correio
30053,-22.947996877134276,-47.16350361257264,correio
30054,-22.980352546932245,-47.2049058006822,correio
30055,-22.89491272102322,-47.13872178163753,correio
30056,-22.99908873283749,-47.11369421883417,correio
30057,-22.890705133929515,-47.063258237766824,correio
30058,-22.905050606410885,-47.135091438258634,correio
30059,-22.80556153054719,-47.08177180148401,correio
30060,-22.879628944715844,-46.88933530796216,correio
30061,-22.844972662038323,-46.97544043716471,correio
30062,-22.988061789143224,-47.07214054298557,correio
30063,-23.020070873190782,-47.10118056283048,correio
30064,-22.893567371657934,-46.9437425300387,correio
30065,-22.896506265362014,-46.821582229013835,correio
30066,-22.769664314352923,-47.01758721855975,correio
30067,-22.985994146829775,-47.150983584918876,correio
30068,-22.92144798470679,-47.05159377845188,correio
30069,-22.94708592935905,-47.1770862428118,correio
30070,-22.872944489591237,-46.94166095053109,correio
30071,-22.83614113520636,-46.94056930143603,correio
30072,-22.87025686989267,-46.87950026947143,correio
30073,-22.90943339949343,-46.938418353652736,correio
30074,-22.856986598881615,-46.929732740547486,correio
30075,-22.96132730986932,-47.063431481257325,correio
30076,-22.88607269132017,-46.94689699610589,correio
30077,-22.86741197503333,-47.11178179460797,correio
30078,-22.867947699698377,-47.128420155009856,correio
30079,-22.85860251712598,-47.048241218887725,correio
30080,-22.94685133040052,-47.033228294043695,correio
30081,-22.874934367328567,-46.90982889591777,correio
30082,-22.815606291565206,-46.917992389836485,correio
30083,-22.879699191750536,-47.06411261470735,correio
30084,-22.867748645785603,-47.09089860329802,correio
30085,-22.968161204088677,-47.19745393663805,correio
30086,-22.842860773875767,-46.96484931239734,correio
30087,-22.760386884275952,-46.99120114144584,correio
30088,-23.028521874520216,-47.14339497580547,correio
30089,-22.81441521167563,-46.94372589359565,correio
30090,-22.82160832743274,-47.065730115896244,correio
30091,-22.97073976625673,-47.161452558488094,correio
30092,-23.008425317217256,-47.08057302292805,correio
30093,-22.86405154458682,-46.96600881387994,correio
30094,-22.908006894005734,-47.000619119547196,correio
30095,-23.04391632382147,-47.07332098209866,correio
30096,-22.996482908374702,-47.17813561786967,correio
30097,-22.837427361800323,-46.86351574752973,correio
30098,-22.85954159594002,-47.11965508466062,correio
30099,-23.031137071839204,-47.19646151396039,correio
30100,-22.76835641574964,-46.99707905569744,correio
30101,-22.914424959036488,-47.0424204001282,correio
30102,-22.92693349356856,-47.14514330182247,correio
30103,-22.93508036210774,-47.064845222788314,correio
30104,-22.832526467419644,-47.10938378958159,correio
30105,-22.86265339154689,-47.04911992783092,correio
30106,-22.875034983982772,-47.11394114109726,correio
30107,-22.88891394353512,-47.12158953469356,correio
30108,-23.00109188806253,-47.14203638246025,correio
30109,-22.81448523321356,-47.084846466219176,correio
30110,-22.82056112560954,-46.92249644484239,correio
30111,-22.997426829460952,-47.14576157818155,correio
30112,-22.762232288438426,-47.028778842257616,correio
30113,-22.858636150306474,-47.06196128622909,correio
30114,-22.8170253922181,-46.92361577458213,correio
30115,-22.86254664208697,-47.1013257139483,correio
30116,-22.88060692949756,-46.93780255961979,correio
30117,-22.910009860567914,-47.24603325070297,correio
30118,-22.891726620294133,-47.01397313386563,correio
30119,-23.029021484706085,-47.155389649079034,correio
